Content,Rating,Category Level,Category
very incompatible in Nokia 5 android 9 device please fix it,1,-1,Negatif
Boleh banget,5,1,Positif
Saya sebagai warga Fb sangat mendukung inovasi ini,5,1,Positif
good,5,1,Positif
bagaimana cara mengembalikan akun threads yang di nonaktifkan sementara dan memunculkan kembali tag thread di profile ig ?,3,0,Netral
Kasih bintang 1 ahhh \U0001f605\U0001f605,1,-1,Negatif
bagus dh gitu aja,5,1,Positif
Bagus banget aplikasinya simple tapi mungkin next diperbaiki bugnya dan perbanyak fitur-fitur yang memudahkan pengguna \U0001f64f,5,1,Positif
Keren,5,1,Positif
kerenn seruu jugaaaa!,5,1,Positif
Apakah bisa menyaingi burung biru?,5,1,Positif
"Nice app,, please add Direct massage, or add a feature so we can see people we haven't followed in the followers list \U0001f604\U0001f601 hopefully there will be more features in the future \u2b50\u2b50\u2b50\u2b50\u2b50",5,1,Positif
Madep lah su pokok na mah,5,1,Positif
Nice,5,1,Positif
Nice apps :),5,1,Positif
aplikasi nya eror,2,-1,Negatif
"Tolong perbanyak fitur,,",4,1,Positif
gbs diinstsl coek,1,-1,Negatif
"Gara-gara oshi ku main ini, aku kasih bintang 5 deh biar oshi ku senang",5,1,Positif
Aplikasi nya ngecras,1,-1,Negatif
The app is glitching,3,0,Netral
"Belum bisa liat kutipan thread, jadi bintang 4 dulu deh. Semoga nanti diupdate ditambahin ya biar bisa lihat kutipan threadnya.",4,1,Positif
"Please change the timeline algorithm. I don't wanna see the artist or selebgram, I really don't care. I just wanna see my friends. And post that related to my reference.",4,1,Positif
Add Fyp and Following page,5,1,Positif
"over all bagus, berasa nostalgia pake app sebelah. saran untuk mimin : 1. tambahkan fitur #hashtag 2. tambahkan fitur translate 3. tambahkan fitur save photo pada device android 4. jangan dikit2 kasih warning ke konten yang sebenernya fine fine aja. sisanya udah oke semua. tetep konsisten ya, jangan sampe appnya jadi banyak iklan. thanks!",4,1,Positif
Kekurangannya gak ada mode gelap,4,1,Positif
"Why every time I will post a photo or picture, always log out automatically?",1,-1,Negatif
Viva RRQ,5,1,Positif
bag nya mengganggu bng mohon segera di perbaiki,3,0,Netral
"Hopefully there will be a download feature in every post, to make it more practical. The rest of the application is quite fun",5,1,Positif
Post foto tapi malah force close,4,1,Positif
B aja,5,1,Positif
Oke.. udah cukup bagus lah.,3,0,Netral
Cukup ok,5,1,Positif
fix bugs,3,0,Netral
Baik!,5,1,Positif
Ini kenapa aplikasinya??,4,1,Positif
Baru Pake langsung Ratusan yg follow wah keren,5,1,Positif
Keren sih,5,1,Positif
Nice,5,1,Positif
Tesss lumayunnn,4,1,Positif
banyak banget bug nya kocak,1,-1,Negatif
keren,5,1,Positif
thh,5,1,Positif
kenapa threads saya eror yah gambarnya ngacak tulisannya eror,3,0,Netral
Uhuy,5,1,Positif
Asiklah mainan baru,4,1,Positif
"kalau bisa sih ada bagian mengikuti di menu beranda nya kyk di Tw***er, soalnya saya cuma mau liat postingan org"" yg saya follow\U0001f64f\U0001f3fb",5,1,Positif
Yaudah sir gua pertama kalau gitu,5,1,Positif
keren,5,1,Positif
Lumayan,5,1,Positif
Dunia MedSos makin berwana,5,1,Positif
Halo cuy,5,1,Positif
"Aplikasi nya keren!! Tapi tolong pakde zuck Tambahin fitur dm sama biar bisa liat yg trending"" kayak Twitter",5,1,Positif
"teks mengalami bug menumpuk, sangat menganggu sampai2 tidak bisa untuk membaca threads",1,-1,Negatif
Hal remdom,1,-1,Negatif
Lawan twiter dong hehe,5,1,Positif
Pertama,5,1,Positif
First,5,1,Positif
Kecewa,1,-1,Negatif
Coba dulu,4,1,Positif
Mantep. Kedepannya semoga lebih banyak fitur yg dikembangkan. Sukses selalu instagram dan threads. \U0001f970,5,1,Positif
mantap...,5,1,Positif
Masih nge bug,4,1,Positif
Banyak bug,1,-1,Negatif
L Apps + TWITRR COPY,3,0,Netral
"Mari kita mencoba apk baru om mark,\U0001f60a",4,1,Positif
Cuma ikut ikutan aja,1,-1,Negatif
"Threads bagus bangetlah, selama ini saya gak ketemu konten NSFW apapun, namun size apk threads cukup berat dan buffering kontennya lama bgt, beda kyk Instagram, padahal ui nya lebih simple dari FB dan IG, sarannya cuma size dan audio meetingnya aja, mudah2an bisa membantu developer\U0001f60a",4,1,Positif
I Need Gtrans,3,0,Netral
BYE ELON!,5,1,Positif
"helis ini bagaimna, kok threads ak ngelag bgt kalo d scroll kayak ngecrash gitu mohon sarannya\U0001f64f\U0001f3fb\U0001f64f\U0001f3fb\U0001f64f\U0001f3fb",3,0,Netral
Baru coba,5,1,Positif
Kalau aku sih yes ...06-07-2023,5,1,Positif
"Bagus, dah gitu aja",5,1,Positif
bug,1,-1,Negatif
"Masih ada bug, load nya lama",3,0,Netral
"bagus, enak, gw kalo post foto keluar sendiri kocak",5,1,Positif
Aku suka,5,1,Positif
"This application is very good, cool I think it is better than Twitter if there is no porn account here, please dont let porn account let in.respon the report",5,1,Positif
Rating pertama dari seluruh Indonesia \U0001f449\U0001f602,5,1,Positif
"good enough for the start. but it'll be better if you can add ""LIST"" like twitter has.",4,1,Positif
Ngebug sih,3,0,Netral
Bisa tambahin fitur terjemahan .,5,1,Positif
Awesome,5,1,Positif
Mantap,5,1,Positif
Aplikasi nya bagus bang,5,1,Positif
Bagus,5,1,Positif
Masih banyak bug. Salah satunya tidak bisa scroll di halaman aktivitas,2,-1,Negatif
Mau ngasih ulasan pertama:v,3,0,Netral
aplikasinya udah bagus tapi setiap kirim gambar selalu keluar sendiri mohon perbaikannya\U0001f64f,3,0,Netral
seru bgt dik,5,1,Positif
bagussss,5,1,Positif
"blm coba, ini aku lgi download ulang soalnya gbs login anj",1,-1,Negatif
Knp di saya error kayak pas scroll ngeblink\xb2 berbayang,3,0,Netral
Keren wkwkwk mampir review nya di YouTube Ryuu Koswara,5,1,Positif
Baru coba,5,1,Positif
Aplikasi nya bagus banget menurut saya tapi kenapa ya pas sudah didownload di hp android penampakan berandanya kayak macet-macet gitu \U0001f972,4,1,Positif
"bagus mah bagus, tapi akun w keapus permanen, dasar double fakk",1,-1,Negatif
Goks,5,1,Positif
"Great! If I may suggest, it would be great to have a feature to crop the image. It would make it even more awesome.",5,1,Positif
Seru juga,5,1,Positif
Masih ada sedikit bug.,1,-1,Negatif
Saya kecewa sama aplikasi ini baru download udah eror. Tolong segera di proses dengan cepat,1,-1,Negatif
Boleh la,5,1,Positif
"Malah kayak twiter,tapi ku kasih rate 5 aja",5,1,Positif
Threeads Keren banget lawan tandingnya Twitter,5,1,Positif
Ngbug parah,1,-1,Negatif
Aplikasi error di scroll masih ada bug,1,-1,Negatif
netizen indo disinijj,4,1,Positif
Baru download hari ini. Belum tahu bagus tidaknya. Saya coba dulu ya. Kalo bagus ya auto bintang 5.,3,0,Netral
Bug tulisannya shadow,2,-1,Negatif
Keren aja,5,1,Positif
Saya masih ada bug di aplikasinyaaaaa tampilan pecah hahaha,1,-1,Negatif
Keren \U0001f60e,5,1,Positif
Bismillah barokah,3,0,Netral
Keren bet banh mark,5,1,Positif
oke,5,1,Positif
The text is scramble when i scrolled the page,1,-1,Negatif
kerennnnn begeteeee,5,1,Positif
The app so clean and neat,5,1,Positif
Bagus sih tapi coba ada untuk nonton video pendek nya juga bagus pasti,5,1,Positif
It's many of Bugs,1,-1,Negatif
keder brow,3,0,Netral
good,5,1,Positif
A.S,5,1,Positif
"Sangattt menarikkk, hanya saja belum bisa menggunakan #hastag",3,0,Netral
good,5,1,Positif
"Okee apk nya udah lumayan bagus tapi mohon banget buat ditingkatkan fitur-fitur lain seperti - translate karena perlu banget buat kebutuhan ngefangirling\U0001f64f\U0001f3fb - juga tolong banget untuk memposting foto/videonya agar bisa per-folder supaya gak cape ngescroll kebawah-bawah, soalnya isi galeri saya banyak :) - selanjutnya buat android tolong segarakan bisa save foto, soalnya saya mau save meme\u0ca5\u2060\u203f\u2060\u0ca5 Note: mohon didengar, karena ini bakal diubah tergantung fitur apk nya",3,0,Netral
#1 Am I the first person to leave a review on this threads app??,5,1,Positif
Kok ngebug min,5,1,Positif
"pas mau apload gambar malah keluar sendiri dari apknya, aneh",2,-1,Negatif
Kalo bisa tambahkan Transfer otomatis,4,1,Positif
"Ini nih aplikasi yang mungkin bisa gantiin Twitter, terima kasih Meta udah membuatkan aplikasi pesaingnya, ditunggu perkembangan selanjutnya, dan juga update2 berikutnya.",5,1,Positif
Tolong tambahkan terjemahan di setiap postingan,4,1,Positif
Anjay gw jadi orang pertama kali yg ngerate aplikasi ini\U0001f601\U0001f446,5,1,Positif
Error,1,-1,Negatif
di hp ku lag banget,1,-1,Negatif
Keren,5,1,Positif
"bagus, tapi lebih baik lagi kalo fiturnya bisa gonta ganti username dan semoga aja ke depannya gak ada connecting sama Instagram biar bisa bebas mengekspresikan sesuatu",5,1,Positif
ini gimana cara hapus akunnya,3,0,Netral
Gasss lah,5,1,Positif
"keren, cepet"" update fitur deh\U0001f60d\U0001f44d\U0001f3fb",5,1,Positif
Kenapa punya saya ngebug,3,0,Netral
Baru mau coba sepertinya asik....,5,1,Positif
Aplikasinya sanggat bagus saya harap ada fitur terjemahannya seperti di instagram,5,1,Positif
"BELUM NGERTI FUNGSINYA, OKE LAH",5,1,Positif
"Bagus sih cuma di timeline banyak post orang lain yang gak kita follow, jadi membuat gak nyaman. Perbaiki lagi dongs timeline nya",3,0,Netral
Iya,5,1,Positif
Requests: 1. Pin thread 2. Bookmark thread 3. Hashtags 4. Translate thread,4,1,Positif
Menjadi pesaing yang sepadan untuk apk biru,5,1,Positif
udah lumayan sih tapi tolong pisahin yg diikuti sama yg publik,4,1,Positif
Keren,5,1,Positif
pas mau posting sesuatu selalu saja keluar tiba-tiba,1,-1,Negatif
"Permulaan bagus ada saingan aplikasi burung. Namun masih ada beberapa bug seperti mau nulis sesuatu terkadang keyboard seperti error, tulisan kehapus sendiri, padahal normal, lalu orang2 yang mengikuti terkadang ilang pas di refresh muncul kembali, fitur hastag atau tagarnya tidak bisa di klik, mungkin gaada fitur itu, sarannya adain biar mempermudah akses yg lagi trend sepeti di aplikasi burung. Tks.",5,1,Positif
Good,5,1,Positif
Ok,4,1,Positif
ig kah ini?,5,1,Positif
Overall udh bagus. Tapi untuk sementara karena masih banyak bug aku kasih 3 bintang dulu. Ya wajar juga sih karena app baru,3,0,Netral
good,5,1,Positif
"ngikut trend aja hehehe,",5,1,Positif
bagus sih,5,1,Positif
Masih bingung apknya,5,1,Positif
Follow My Threads : @kebundiya_ tks,5,1,Positif
Sejauh ini lebih mantap daripada twiter isinya,4,1,Positif
ngeglitch,3,0,Netral
Bolehh,5,1,Positif
Bagus \U0001f44d\U0001f44d\U0001f44d,5,1,Positif
"Saya mengalami Bug atau cuma di hp saya,ketika di buka app seperti langsung banyak halaman dan bertumpuk, saya tidak tahu ini kenapa,apa ada email yang bisa di kirim untuk konfirmasi bug",1,-1,Negatif
Nice app,5,1,Positif
bagus dan juga simpel \U0001f44d,5,1,Positif
Mantap,5,1,Positif
Enggak bisa di donlowoad,1,-1,Negatif
bug,1,-1,Negatif
It's not work properly on my device.,2,-1,Negatif
great,5,1,Positif
kenapa ngga bisa digabung jadi satu apk aja? biar ngga menuhin memori,4,1,Positif
Simpel dan rapi \U0001f44d\U0001f3fc\U0001f44d\U0001f3fc,5,1,Positif
"Makk udahh donwload duluan hahahhahah, gassin mau liattt di ring hheheh",5,1,Positif
Ywdah Sih \U0001f602,5,1,Positif
Hey iya sipp,5,1,Positif
"Tolong dong kalau semisal kita mau hapus akun threads nya, akun instagram nya jangan ikut ilangg jugaa, plissss yaaakkk mohon banget ini maahh",5,1,Positif
Mantap,5,1,Positif
keren\U0001f618\U0001f44d,5,1,Positif
hampir mirip sama si biru,5,1,Positif
"Buat semua bagus, design sama menu nya cukup, cuman yang kurang nya masih banyak, terutama ini, harus ada topik yang bisa user ikuti biar feed gak terlalu berantakan, sama feed harus nya dipisah jadi dua 1 buat publik (dari topik yang diikuti) sama 1 lagi buat follower ato postingan khusus followers",5,1,Positif
masih memiliki beberapa bug & error,4,1,Positif
Keren,5,1,Positif
follow dong wkwkwk @ffoords,5,1,Positif
Sementara \U0001f31f\U0001f31f\U0001f31f\U0001f31f\U0001f31f,5,1,Positif
Di hp ku ngebug bang,2,-1,Negatif
Good,5,1,Positif
ok,5,1,Positif
belum rilis ya?,5,1,Positif
Baru download dah crack gimana bisa di mainin,1,-1,Negatif
Bagus,5,1,Positif
Aplikasi bagus cumn bnyk bug,4,1,Positif
cukup menarik \U0001f44d,5,1,Positif
Elon \U0001f62d,5,1,Positif
"don't know why, this app is on my phone when I want to scroll it, the application is buggy",3,0,Netral
Pertama deh pkok ny,3,0,Netral
Mantep kang,5,1,Positif
Gaas,5,1,Positif
Mantep coy,5,1,Positif
App yg keren mirip seperti twiter,5,1,Positif
Semoga bagus seperti media sosial lainnya,5,1,Positif
"Keren banget, mudah untuk digunakan",5,1,Positif
Ada yg kurang ngesave tanpa harus like,5,1,Positif
"mirip mirip lah , kayak sebelah",5,1,Positif
mantap nih aplikasi,5,1,Positif
Lancar jaya,5,1,Positif
Enak tapi mbnya kebesaran anjr,4,1,Positif
Mantapp,5,1,Positif
enakan thread enakan twitter enakan gausa kenal dari awal deh,5,1,Positif
Punya saya ngeleg ngebuk,2,-1,Negatif
Aplikasinya biasa aja,3,0,Netral
mantap,5,1,Positif
Cuy,5,1,Positif
Bintang 3 dulu ya masih membandingkan twitter dan threads bagusan mana?kalo twitter aku pakai udah lumayan lama soalnya\U0001f605,3,0,Netral
"Bagus, tambahin translate dong sir",4,1,Positif
Keren,5,1,Positif
"Kedepannya kembangin lagi bang Zuck, algoritmanya udah bagus cuma kurang lengkap beberapa fitur contohnya kayak save foto ada juga beberapa masalah seperti masalah loading saat upload yang memakan waktu dan juga pusat notifikasi yang jadi menumpuk",5,1,Positif
"Masi nge bug ,geter""",3,0,Netral
"Diperbaiki lagi sih, di hp saya realme c2 masih ngestuck banget apknya. Padahal pengen banget main ni aplikasi",2,-1,Negatif
Aplikasinya bagus.. Saya beri 5 bintang.. Tapi Harap Tambahkan beberapa fitur Seperti : \u2013 Save Gambar atau Video \u2013 Edit Postingan \u2013 Mode Gelap Dan masih ada Bug bug lainnya,5,1,Positif
"Lumayan bagus, cuma untuk post/komen ""gambar/video"" tolong kasih fitur simpan yah.",3,0,Netral
kok ssh ya upload gmbr :(,5,1,Positif
Keren,5,1,Positif
Test ombak,3,0,Netral
\U0001f63b\U0001f63b,5,1,Positif
Bagus begetee,5,1,Positif
Ga bisa buat cari ayang,4,1,Positif
Twitter ganti nama ya?,5,1,Positif
kerenn,5,1,Positif
Fitur hastag belum ada dan masih banyak bugnya,2,-1,Negatif
"This app is broken already, when i open the app, my phone got some crash. Idk why, it's like requiem effect to many new news reload",1,-1,Negatif
tolong adakan fitur dm di aplikasi ini,4,1,Positif
Ini bagussss,5,1,Positif
Menarik....,5,1,Positif
Ok,5,1,Positif
Aplikasi udah lumayan tinggal ditambahin fitur baru yang belum ada di aplikasi sosial media lain,5,1,Positif
kenapa error terus layarnya jadi ngeglitch,1,-1,Negatif
Hooh,5,1,Positif
Bagus,5,1,Positif
Gelut,5,1,Positif
"It's good apps, but we need: - Page for you & following separated - Global and local search for threads - Switch multiple accounts - new UI/UX for sharing content from Instagram",1,-1,Negatif
Ga bahaya ta,5,1,Positif
Logikanya dimana.,4,1,Positif
bug,1,-1,Negatif
"I give two stars first... because there are some things I think less on this platform, such as a separate look for accounts followed and not followed \U0001f64f\U0001f3fe",2,-1,Negatif
Bagus,5,1,Positif
Untuk pihak meta tolong tambahkan fitur simpan foto dan fitur translate terimakasih sudah membuat aplikasi ini,5,1,Positif
ok,5,1,Positif
Lumayan...,5,1,Positif
Keep it up,5,1,Positif
"Suka, Karena gak ada fitur DM, jadi bisa menikmati kutipan orang\xb2",5,1,Positif
First Comment ?,5,1,Positif
Ok lah,3,0,Netral
"Masih 4 sih sejauh ini, gimana kalo d tambah Tranding topik juga?? Biar seruu melek info hehehe...",4,1,Positif
Has bugs when scrolling such as freezes on threads so you can't read existing content,1,-1,Negatif
bermasalah diandroid banyak bug,1,-1,Negatif
Bagus sih apknya tapi tolong tambahin fitur translet donk biar tau artis\xb2 favorite ngirim pesan apa.udah itu aja sih keluhannya,5,1,Positif
"The application have more bugs, please fix the bugs. It's very disgusting for me",1,-1,Negatif
Berak,5,1,Positif
dapet no ke 5510335 bro wkwk,5,1,Positif
"Maaf cuma kasih saran, lebih enak lagi klo bisa liat liat vidio kaya ig gtu hhe",5,1,Positif
Kok punya ku warna putih yaaa,5,1,Positif
Masih mencoba \U0001f601,5,1,Positif
Ada bug visual doble tidak recommended untuk didownload sekarang,5,1,Positif
"Mayan , saran kasih translate",5,1,Positif
Gada hastag jd not interested si,1,-1,Negatif
kesel ga ada pencarian per kata \U0001f607,4,1,Positif
Bisa berubah tergantung sikon,5,1,Positif
Awsome,5,1,Positif
"Aplikasi nya bagus, cuman pas play video ga ada suaranya",5,1,Positif
Suka,5,1,Positif
"Agak mirip Twitter, not bad lah.",5,1,Positif
Akhirnya saya bisa komen pertama,5,1,Positif
Tolong segera kasih fitur terjemah,4,1,Positif
Di night mode mlh nge glitch,1,-1,Negatif
Mainnya kaya sebeleh,5,1,Positif
mantap gan,5,1,Positif
Masih sering buat upload foto,2,-1,Negatif
Di gua kok bug sih aneh anying,1,-1,Negatif
Mencoba dulu,4,1,Positif
ANTI LPGBT,5,1,Positif
Baru coba belum tau,5,1,Positif
aplikasi bayak bug,1,-1,Negatif
Elon vs zuck,5,1,Positif
Baru nyoba,2,-1,Negatif
Apakah saya orang Indonesia pertama yg memberi ulasan app Thread?,4,1,Positif
Kerennn,5,1,Positif
"Banyakin fitur baru, kek reels atau YouTube short gtu",5,1,Positif
Nice,5,1,Positif
"Kasih bintang empat, mau coba dlu aplikasinya",4,1,Positif
Akhirnya ada aplikasi yang khusus buat posting text,5,1,Positif
Sangat baik,5,1,Positif
notbad,5,1,Positif
GEDEG SAMA TWITTER,5,1,Positif
keren,4,1,Positif
qok bergetar yah setelah udah log in,1,-1,Negatif
Masih suka ngebug tiba\xb2 nggak bisa log in mungkin masih tahap pengembangan,3,0,Netral
First,5,1,Positif
Siip,5,1,Positif
"hebat, sangat menghemat penyimpanan. Saran saya sih nanti Nya ada fitur dm, semakin berkembang Threads !",5,1,Positif
nostalgia ke Twitter lg\U0001f601,5,1,Positif
Oke,5,1,Positif
"bintang empat duluu, saya mendapatkan bug saat saya ingin meng upload gambar, tiba tiba keluar apk/crash",4,1,Positif
It's new one,5,1,Positif
Mau nyoba,5,1,Positif
kenapa pas pakai ulti ga bisa bang,1,-1,Negatif
Bug,2,-1,Negatif
"Aplikasi keren si ini, di era Twitter yg mulai monetisasi \U0001f601",5,1,Positif
a lots of bugs,3,0,Netral
Gong tak jajal ndownload e sui wifi ne tonggoku kyk eek,4,1,Positif
Pengganti Twitter,5,1,Positif
Saya suka saya suka semogaa dari politik,5,1,Positif
Defresi,5,1,Positif
Well,5,1,Positif
Terlalu banyak bug,1,-1,Negatif
Oklah,5,1,Positif
gua orang pertama yg ngasih ulasan,3,0,Netral
"Aplikasi udah baik. Namun, saya menemukan bug ketika akan membuat thread. Dimana ketika saya pindahkan kursor ke kata awal yang udah ditulis dan ingin mengganti kursor error tidak mau spasi ataupun ditambah huruf. Tolong juga perbaiki tampilannya agar lebih enak dilihat. Tambah juga mode gelap. Dan juga buatkan menu pemilahan antara bukan following dan following Sekian",3,0,Netral
"Overall bagus, bbrp yang perlu di perbarui 1. Algoritma nyasar terlalu jauh 2. Tambahin Edit postingan dan jumlah re-threads 3. Tambahin Pilihan folder album 4. Tambahin fitur Download media 5. Tambahin banner/sampul profile",5,1,Positif
"Banyak bug bjir, maklum baru terbit\U0001f601, fast dibenerin",2,-1,Negatif
Masih banyak bug,1,-1,Negatif
Keren,5,1,Positif
"Aplikasi ini sangat bagus,dan aplikasi ini tak seperti twiter",5,1,Positif
Ok,5,1,Positif
Aplikasi sangat bagus sekali sebagai referensi buat upload foto dan video dari galeri kita,5,1,Positif
Muach,5,1,Positif
"Seru banget, sukses selalu semoga makin jaya juga makin menjadi no satu amiin",5,1,Positif
